episode,return,mean_trace_magnitude
101,40.0,0.10578689724206924
102,21.0,0.12451641261577606
103,15.0,0.6015759706497192
104,16.0,0.10053910315036774
105,50.0,0.1179838478565216
106,16.0,0.12531670928001404
107,13.0,0.10202387720346451
108,25.0,0.10874144732952118
109,20.0,0.36623334884643555
110,30.0,0.17511142790317535
111,17.0,0.11492790281772614
112,34.0,0.09977374970912933
113,34.0,0.7394293546676636
114,21.0,0.09389542788267136
115,33.0,0.1437210738658905
116,16.0,0.6802673935890198
117,10.0,0.4800996780395508
118,16.0,0.38691169023513794
119,16.0,0.3949424624443054
120,10.0,0.0965784415602684
121,24.0,0.37655922770500183
122,35.0,0.5316187143325806
123,16.0,0.6360557079315186
124,13.0,0.5133575201034546
125,25.0,0.0742221251130104
126,15.0,0.10395078361034393
127,31.0,0.5829180479049683
128,24.0,0.08614825457334518
129,25.0,0.5461928248405457
130,13.0,0.42316535115242004
131,14.0,0.34563660621643066
132,14.0,0.47382652759552
133,20.0,0.5110297799110413
134,45.0,0.6566405296325684
135,9.0,0.1278841644525528
136,38.0,0.13289907574653625
137,8.0,0.5762437582015991
138,17.0,0.07198753952980042
139,10.0,0.4769565761089325
140,16.0,0.08448057621717453
141,16.0,0.5468910336494446
142,11.0,0.9126931428909302
143,16.0,0.4718846082687378
144,20.0,0.11070798337459564
145,12.0,0.26213812828063965
146,28.0,0.07838408648967743
147,23.0,0.0756446123123169
148,12.0,0.0702720507979393
149,13.0,0.22334301471710205
150,16.0,0.07099833339452744
151,16.0,0.18459159135818481
152,16.0,0.5320093631744385
153,40.0,0.493718683719635
154,15.0,0.990972638130188
155,16.0,0.6270581483840942
156,10.0,0.6948531270027161
157,12.0,1.0626051425933838
158,19.0,0.07196836918592453
159,18.0,0.40460634231567383
160,37.0,0.7655078768730164
161,19.0,0.7306245565414429
162,14.0,0.778958797454834
163,12.0,0.06460537016391754
164,35.0,0.5097830891609192
165,12.0,1.1496959924697876
166,11.0,1.2794702053070068
167,12.0,1.578599452972412
168,14.0,0.08068548142910004
169,35.0,1.1013851165771484
170,13.0,1.088057279586792
171,13.0,0.8187314867973328
172,10.0,1.1362857818603516
173,16.0,0.09148279577493668
174,11.0,1.3613356351852417
175,17.0,0.9927871227264404
176,16.0,0.1010492593050003
177,13.0,0.951979398727417
178,10.0,0.8402059078216553
179,15.0,1.4734444618225098
180,23.0,0.07252628356218338
181,15.0,0.6549991965293884
182,10.0,1.1831557750701904
183,9.0,1.5465710163116455
184,15.0,1.575392723083496
185,13.0,1.5877776145935059
186,9.0,1.6216397285461426
187,10.0,1.3558005094528198
188,14.0,1.310608148574829
189,15.0,1.3957526683807373
190,16.0,2.0684289932250977
191,14.0,0.11935679614543915
192,8.0,1.424823522567749
193,13.0,1.7436378002166748
194,9.0,1.8191523551940918
195,9.0,1.792598009109497
196,13.0,1.940000295639038
197,16.0,2.467468738555908
198,9.0,2.016853094100952
199,23.0,3.6353402137756348
200,11.0,2.078559160232544
201,11.0,2.0372862815856934
202,10.0,2.6791036128997803
203,13.0,3.2557570934295654
204,10.0,2.7573699951171875
205,12.0,2.6900277137756348
206,9.0,2.2405571937561035
207,9.0,2.1126441955566406
208,9.0,2.358938455581665
209,11.0,2.2635140419006348
210,13.0,2.2599520683288574
211,10.0,3.0374057292938232
212,8.0,1.8694579601287842
213,10.0,2.9972143173217773
214,10.0,3.006411552429199
215,9.0,2.5225372314453125
216,8.0,1.9319101572036743
217,9.0,2.494454860687256
218,10.0,2.951195240020752
219,9.0,2.6195311546325684
220,9.0,2.4724063873291016
221,10.0,3.1790435314178467
222,10.0,3.217329263687134
223,13.0,0.10155029594898224
224,10.0,3.347932815551758
225,9.0,2.755808115005493
226,10.0,3.2735044956207275
227,15.0,2.9190053939819336
228,9.0,2.5818893909454346
229,9.0,2.672238349914551
230,9.0,2.7308971881866455
231,9.0,2.6557230949401855
232,10.0,2.1367058753967285
233,9.0,2.868438720703125
234,10.0,3.5088915824890137
235,9.0,2.879321575164795
236,9.0,2.694026470184326
237,9.0,2.8760578632354736
238,21.0,4.2969770431518555
239,11.0,3.0173797607421875
240,9.0,3.1713719367980957
241,10.0,3.7788805961608887
242,8.0,2.282686948776245
243,11.0,3.217078447341919
244,10.0,3.64743709564209
245,12.0,3.9665093421936035
246,9.0,3.0603225231170654
247,10.0,3.7208471298217773
248,23.0,5.992070198059082
249,10.0,4.187062740325928
250,9.0,3.283473491668701
251,12.0,4.261914253234863
252,9.0,3.2536966800689697
253,10.0,4.112191677093506
254,9.0,3.4450414180755615
255,9.0,3.3332412242889404
256,9.0,3.469353199005127
257,9.0,3.4367334842681885
258,9.0,3.2518904209136963
259,9.0,3.4849658012390137
260,10.0,4.526130199432373
261,9.0,3.4696028232574463
262,10.0,4.379190921783447
263,9.0,3.5091822147369385
264,9.0,3.414792537689209
265,10.0,4.331007957458496
266,9.0,3.3370771408081055
267,10.0,4.533541679382324
268,10.0,4.4789276123046875
269,10.0,4.484103679656982
270,15.0,5.249103546142578
271,14.0,4.543787002563477
272,10.0,4.773890495300293
273,10.0,4.2970290184021
274,10.0,2.8221960067749023
275,11.0,3.84877872467041
276,9.0,3.6749603748321533
277,9.0,3.743685722351074
278,8.0,2.7651937007904053
279,9.0,3.7645769119262695
280,8.0,2.831104278564453
281,8.0,2.8319082260131836
282,9.0,3.6510558128356934
283,10.0,4.609776973724365
284,9.0,3.6125621795654297
285,8.0,2.845188617706299
286,9.0,3.8547611236572266
287,17.0,5.299713134765625
288,10.0,4.538031578063965
289,9.0,3.698340892791748
290,9.0,3.5514371395111084
291,11.0,5.944933891296387
292,8.0,2.9103546142578125
293,10.0,4.89887809753418
294,9.0,3.795780897140503
295,8.0,2.8784871101379395
296,9.0,3.735436201095581
297,9.0,3.8264429569244385
298,9.0,3.820840358734131
299,10.0,4.733608722686768
300,10.0,4.714649200439453
301,10.0,4.7327399253845215
302,10.0,4.7636847496032715
303,10.0,4.696438312530518
304,9.0,3.7461650371551514
305,13.0,5.752366065979004
306,10.0,4.874433517456055
307,9.0,3.684544563293457
308,9.0,3.804462432861328
309,9.0,3.747903347015381
310,9.0,3.857574224472046
311,10.0,4.859323501586914
312,10.0,4.911529541015625
313,9.0,3.7313578128814697
314,10.0,4.720294952392578
315,10.0,4.7146453857421875
316,9.0,3.856642246246338
317,10.0,4.793360710144043
318,10.0,4.704174518585205
319,10.0,4.843183517456055
320,9.0,3.7945029735565186
321,25.0,5.499307632446289
322,9.0,3.978126049041748
323,10.0,4.98372745513916
324,8.0,2.9865312576293945
325,10.0,4.954455375671387
326,10.0,4.912428379058838
327,10.0,4.686458110809326
328,10.0,4.532290458679199
329,9.0,3.8290555477142334
330,9.0,3.7735531330108643
331,9.0,4.0105695724487305
332,10.0,4.806301116943359
333,12.0,0.0571831539273262
334,9.0,3.914365768432617
335,10.0,4.654547214508057
336,10.0,4.909648895263672
337,9.0,3.8199753761291504
338,8.0,3.02164626121521
339,9.0,3.9020028114318848
340,9.0,3.736138343811035
341,9.0,3.9085440635681152
342,8.0,2.9379167556762695
343,9.0,3.9437100887298584
344,8.0,2.953256607055664
345,8.0,2.921504497528076
346,10.0,4.85825252532959
347,9.0,3.7499632835388184
348,10.0,4.848231315612793
349,9.0,3.7897396087646484
350,12.0,4.568952560424805
351,10.0,4.634731292724609
352,9.0,3.8518223762512207
353,10.0,4.92824649810791
354,9.0,3.918246030807495
355,18.0,0.052960485219955444
356,10.0,4.654536247253418
357,9.0,4.0439910888671875
358,8.0,2.9597010612487793
359,9.0,3.7900664806365967
360,11.0,3.732445240020752
361,9.0,3.9901373386383057
362,9.0,3.9155049324035645
363,10.0,4.886603355407715
364,9.0,3.787105083465576
365,9.0,3.850823402404785
366,10.0,4.9522271156311035
367,12.0,4.729773998260498
368,9.0,3.7774770259857178
369,9.0,3.819850444793701
370,10.0,5.021487236022949
371,9.0,4.025825023651123
372,10.0,4.801551818847656
373,10.0,4.842378616333008
374,10.0,4.689035415649414
375,9.0,3.9658517837524414
376,10.0,4.811838150024414
377,8.0,3.0485997200012207
378,9.0,3.9953317642211914
379,8.0,2.9694132804870605
380,9.0,4.0326690673828125
381,10.0,4.957871913909912
382,10.0,5.065204620361328
383,9.0,3.7899856567382812
384,10.0,4.578591823577881
385,8.0,3.020047187805176
386,9.0,3.8282339572906494
387,10.0,4.823777198791504
388,8.0,2.870495319366455
389,9.0,3.8106236457824707
390,10.0,3.039316415786743
391,8.0,2.964611053466797
392,8.0,2.9258244037628174
393,10.0,4.764829158782959
394,10.0,4.619372844696045
395,8.0,2.880126476287842
396,9.0,3.8125505447387695
397,9.0,3.820310115814209
398,9.0,3.9728012084960938
399,10.0,4.850376129150391
400,14.0,4.692264556884766
401,10.0,4.694122314453125
402,9.0,4.042877197265625
403,9.0,3.857640266418457
404,10.0,4.867252349853516
405,10.0,4.824408531188965
406,10.0,4.918076515197754
407,8.0,3.0092203617095947
408,9.0,3.713521718978882
409,9.0,3.6263926029205322
410,9.0,3.8624629974365234
411,9.0,3.964897871017456
412,9.0,3.8259036540985107
413,10.0,4.758899211883545
414,9.0,4.028043746948242
415,10.0,4.688807010650635
416,9.0,4.018340587615967
417,10.0,4.987677097320557
418,9.0,3.869913101196289
419,10.0,4.973989963531494
420,11.0,5.975987434387207
421,10.0,4.838788986206055
422,9.0,3.9348952770233154
423,9.0,3.922933578491211
424,13.0,0.107514388859272
425,10.0,5.073690891265869
426,10.0,5.078991413116455
427,9.0,4.000602722167969
428,10.0,4.91314697265625
429,8.0,3.1326537132263184
430,9.0,3.871352195739746
431,9.0,3.9426963329315186
432,10.0,4.789541244506836
433,21.0,7.980770111083984
434,9.0,3.9587483406066895
435,10.0,4.9154133796691895
436,9.0,3.7627365589141846
437,9.0,3.86098575592041
438,10.0,4.74141788482666
439,12.0,4.713433265686035
440,9.0,4.073308944702148
441,9.0,3.7467708587646484
442,10.0,3.0443859100341797
443,8.0,2.9246695041656494
444,11.0,6.155201435089111
445,10.0,4.793610572814941
446,9.0,3.621267795562744
447,15.0,6.089491367340088
448,10.0,4.929694175720215
449,8.0,2.830575466156006
450,9.0,3.859259843826294
451,10.0,4.934041500091553
452,10.0,4.860802173614502
453,9.0,3.844844102859497
454,9.0,3.7907326221466064
455,9.0,4.067012310028076
456,9.0,4.145258903503418
457,9.0,3.9859976768493652
458,10.0,5.060092926025391
459,9.0,3.9431254863739014
460,10.0,4.917150497436523
461,9.0,3.9701766967773438
462,10.0,4.843562602996826
463,9.0,3.909857749938965
464,10.0,5.0946044921875
465,10.0,4.747241020202637
466,8.0,3.01550030708313
467,9.0,3.859931468963623
468,9.0,3.8176589012145996
469,9.0,3.9742441177368164
470,8.0,2.9527573585510254
471,8.0,2.9485836029052734
472,10.0,4.877524375915527
473,8.0,3.1211178302764893
474,10.0,4.834790229797363
475,10.0,2.895411968231201
476,13.0,6.112593173980713
477,10.0,4.745532035827637
478,10.0,4.8644843101501465
479,9.0,3.869861602783203
480,8.0,2.920546531677246
481,10.0,5.191104888916016
482,9.0,4.136179447174072
483,8.0,2.868614435195923
484,9.0,3.8248190879821777
485,9.0,3.951037883758545
486,13.0,5.91330099105835
487,10.0,4.81338357925415
488,9.0,3.915562391281128
489,8.0,3.0530037879943848
490,10.0,5.178497314453125
491,10.0,4.687978744506836
492,10.0,4.947292327880859
493,9.0,4.156576156616211
494,9.0,4.018253326416016
495,9.0,4.051677227020264
496,9.0,4.141369819641113
497,9.0,3.8637750148773193
498,9.0,3.915644407272339
499,10.0,4.7272844314575195
