episode,return,mean_trace_magnitude
132,16.0,2.2024476528167725
133,11.0,1.8230233192443848
134,11.0,2.0173022747039795
135,8.0,1.4117238521575928
136,9.0,1.8500202894210815
137,9.0,1.3244876861572266
138,12.0,2.600322961807251
139,10.0,2.5249979496002197
140,9.0,2.063380718231201
141,9.0,2.0968337059020996
142,12.0,2.6189939975738525
143,11.0,2.217146396636963
144,9.0,2.1977431774139404
145,8.0,1.7064762115478516
146,10.0,2.7145137786865234
147,17.0,3.5081632137298584
148,10.0,2.870640754699707
149,8.0,1.7752783298492432
150,10.0,3.1712543964385986
151,10.0,3.0050034523010254
152,10.0,3.2777185440063477
153,13.0,3.8581252098083496
154,8.0,1.9384052753448486
155,10.0,3.1145496368408203
156,9.0,2.751816511154175
157,14.0,3.3046822547912598
158,10.0,3.430436134338379
159,10.0,3.4288060665130615
160,9.0,2.811065196990967
161,14.0,3.5267748832702637
162,10.0,3.566927909851074
163,9.0,3.0635218620300293
164,10.0,3.6899192333221436
165,8.0,2.201997756958008
166,9.0,2.9503250122070312
167,10.0,3.8454372882843018
168,9.0,3.136707305908203
169,10.0,3.8076987266540527
170,10.0,3.932250499725342
171,10.0,3.752318859100342
172,9.0,3.157294273376465
173,15.0,4.7801103591918945
174,9.0,3.1671738624572754
175,13.0,3.391331434249878
176,9.0,3.3398146629333496
177,9.0,3.4370622634887695
178,8.0,2.6243579387664795
179,9.0,3.3168020248413086
180,10.0,4.239213943481445
181,9.0,3.338308095932007
182,9.0,3.5001437664031982
183,9.0,3.343074321746826
184,9.0,3.575343608856201
185,10.0,4.240324020385742
186,8.0,2.661766529083252
187,10.0,4.5323076248168945
188,9.0,3.5729787349700928
189,9.0,3.3829030990600586
190,21.0,6.94133186340332
191,10.0,4.619882106781006
192,8.0,2.765444755554199
193,9.0,3.5650181770324707
194,14.0,4.4195356369018555
195,9.0,3.642547845840454
196,9.0,3.6841483116149902
197,10.0,4.744733810424805
198,10.0,4.448573589324951
199,9.0,3.8597354888916016
200,28.0,8.274816513061523
201,9.0,3.8279004096984863
202,9.0,3.8117332458496094
203,8.0,2.8718137741088867
204,10.0,4.8612542152404785
205,9.0,3.978200912475586
206,9.0,3.833117723464966
207,24.0,6.8729658126831055
208,9.0,3.9928717613220215
209,10.0,5.344898223876953
210,9.0,4.107786178588867
211,10.0,5.014204502105713
212,11.0,6.64554500579834
213,10.0,4.997766494750977
214,9.0,4.166787624359131
215,9.0,4.27023983001709
216,8.0,3.274460554122925
217,10.0,5.348496437072754
218,9.0,4.238783359527588
219,10.0,5.516613960266113
220,9.0,4.3820013999938965
221,10.0,5.550565719604492
222,11.0,6.661577224731445
223,9.0,4.245645999908447
224,9.0,4.106136322021484
225,9.0,4.361568450927734
226,9.0,4.335107803344727
227,11.0,4.339787483215332
228,9.0,4.475473880767822
229,9.0,4.500043869018555
230,8.0,3.328193187713623
231,10.0,5.615884780883789
232,9.0,4.448863506317139
233,9.0,4.242318153381348
234,8.0,3.6184613704681396
235,9.0,4.4872870445251465
236,8.0,3.4017951488494873
237,9.0,4.685225486755371
238,10.0,5.651100158691406
239,9.0,4.636213302612305
240,11.0,7.2451090812683105
241,10.0,5.770110130310059
242,10.0,5.761641502380371
243,9.0,4.776150703430176
244,8.0,3.5603671073913574
245,10.0,6.0575761795043945
246,10.0,5.622902870178223
247,9.0,4.5191168785095215
248,9.0,4.644116401672363
249,9.0,4.821150779724121
250,11.0,7.27806282043457
251,10.0,6.063260555267334
252,16.0,5.7988715171813965
253,8.0,3.4700369834899902
254,9.0,4.701124668121338
255,8.0,3.465155601501465
256,10.0,6.058445930480957
257,8.0,3.4925246238708496
258,12.0,5.926435470581055
259,8.0,3.5204992294311523
260,8.0,3.55466365814209
261,10.0,5.73943567276001
262,9.0,4.631882667541504
263,10.0,5.756482124328613
264,9.0,4.831025123596191
265,10.0,5.65364933013916
266,8.0,3.5688424110412598
267,9.0,4.674095153808594
268,9.0,4.524946689605713
269,10.0,6.187463283538818
270,10.0,5.756721019744873
271,9.0,4.589395046234131
272,9.0,4.4997172355651855
273,9.0,4.737483978271484
274,9.0,5.1105852127075195
275,9.0,4.688601493835449
276,9.0,4.489055633544922
277,9.0,4.7352142333984375
278,10.0,5.85031795501709
279,9.0,4.539065361022949
280,9.0,4.778570175170898
281,8.0,3.705533027648926
282,9.0,4.987462997436523
283,11.0,7.429093360900879
284,8.0,3.7649333477020264
285,10.0,6.01139497756958
286,9.0,4.566102981567383
287,9.0,5.1353983879089355
288,10.0,5.963067054748535
289,9.0,4.570977210998535
290,10.0,6.506241321563721
291,10.0,5.788406848907471
292,10.0,5.99795389175415
293,18.0,8.016498565673828
294,10.0,6.201750755310059
295,10.0,6.194141864776611
296,9.0,4.841920852661133
297,9.0,4.792653560638428
298,9.0,4.761445045471191
299,10.0,6.104045391082764
300,10.0,6.2518792152404785
301,8.0,3.681671142578125
302,11.0,7.6471428871154785
303,8.0,3.736227035522461
304,9.0,5.068133354187012
305,10.0,6.27688455581665
306,8.0,3.783496379852295
307,9.0,4.851929664611816
308,10.0,6.300424575805664
309,9.0,4.825682640075684
310,8.0,3.725644588470459
311,10.0,5.995711326599121
312,9.0,4.933300495147705
313,10.0,5.988197326660156
314,11.0,5.024103164672852
315,9.0,4.888332843780518
316,10.0,6.229916572570801
317,11.0,4.940325736999512
318,8.0,3.707867383956909
319,10.0,6.455146789550781
320,10.0,6.286676406860352
321,8.0,3.645319938659668
322,9.0,4.86870002746582
323,9.0,5.1076250076293945
324,9.0,4.80912446975708
325,10.0,6.0182976722717285
326,10.0,6.160317420959473
327,9.0,5.026790618896484
328,9.0,4.969444751739502
329,11.0,7.520200252532959
330,10.0,6.28098726272583
331,9.0,4.936646461486816
332,9.0,4.913163185119629
333,10.0,6.0710625648498535
334,8.0,3.8887686729431152
335,10.0,6.085870742797852
336,10.0,6.234711647033691
337,10.0,6.424260139465332
338,8.0,3.613706111907959
339,9.0,4.749178886413574
340,9.0,5.003629684448242
341,9.0,4.9976630210876465
342,10.0,6.580753326416016
343,10.0,5.896012783050537
344,8.0,3.8150014877319336
345,10.0,6.266639709472656
346,9.0,4.765393257141113
347,10.0,6.32355260848999
348,9.0,5.000738143920898
349,9.0,5.009957313537598
350,9.0,4.7211103439331055
351,10.0,6.5849103927612305
352,10.0,6.057421684265137
353,9.0,4.94278621673584
354,9.0,4.829171180725098
355,9.0,4.800323486328125
356,10.0,6.352566242218018
357,10.0,6.6093950271606445
358,9.0,5.1647047996521
359,10.0,5.8893609046936035
360,10.0,6.15784215927124
361,9.0,5.265051364898682
362,9.0,5.124245643615723
363,10.0,6.372273921966553
364,10.0,6.196234703063965
365,9.0,4.948829650878906
366,10.0,6.2549729347229
367,8.0,3.8243606090545654
368,10.0,6.393732070922852
369,9.0,4.789001941680908
370,10.0,6.303461074829102
371,10.0,6.127501964569092
372,9.0,4.9845781326293945
373,9.0,5.016352653503418
374,9.0,4.8658576011657715
375,10.0,6.0293684005737305
376,10.0,6.286875247955322
377,9.0,4.8981547355651855
378,10.0,6.220500946044922
379,10.0,6.537685871124268
380,10.0,5.939220428466797
381,10.0,6.186630725860596
382,10.0,6.284908294677734
383,10.0,6.538792133331299
384,10.0,5.9272990226745605
385,9.0,4.926205158233643
386,10.0,6.059518337249756
387,10.0,5.965020179748535
388,11.0,7.8681745529174805
389,9.0,5.027618408203125
390,10.0,6.185433864593506
391,10.0,6.368669509887695
392,10.0,6.458132266998291
393,10.0,6.316592693328857
394,9.0,4.808145523071289
395,10.0,6.167644500732422
396,10.0,6.174874305725098
397,8.0,3.8069281578063965
398,10.0,6.22038459777832
399,10.0,6.405407428741455
400,9.0,4.969269752502441
401,9.0,5.192448616027832
402,8.0,3.699521541595459
403,9.0,4.935909271240234
404,11.0,7.812597274780273
405,8.0,3.597425937652588
406,11.0,7.818264961242676
407,10.0,6.431705474853516
408,8.0,3.9688360691070557
409,11.0,7.662834167480469
410,9.0,4.961730003356934
411,9.0,4.869965553283691
412,22.0,8.236090660095215
413,8.0,3.8522396087646484
414,9.0,5.136781215667725
415,10.0,6.118474960327148
416,10.0,6.070507526397705
417,8.0,3.786482334136963
418,9.0,5.1906023025512695
419,9.0,4.925501823425293
420,9.0,4.971616268157959
421,9.0,4.880557060241699
422,9.0,5.19700288772583
423,10.0,6.674900054931641
424,21.0,10.594290733337402
425,10.0,6.606760501861572
426,11.0,4.889296531677246
427,13.0,7.677279472351074
428,10.0,6.333558082580566
429,10.0,6.469371795654297
430,10.0,6.673262596130371
431,8.0,3.6011922359466553
432,10.0,6.197500228881836
433,10.0,6.4655985832214355
434,10.0,6.136746883392334
435,8.0,3.7971606254577637
436,10.0,6.296387672424316
437,9.0,5.137994766235352
438,10.0,6.444137096405029
439,10.0,6.393059253692627
440,10.0,6.167446136474609
441,9.0,5.013185024261475
442,11.0,7.826241970062256
443,11.0,7.639647006988525
444,9.0,4.855109691619873
445,9.0,5.099464416503906
446,8.0,4.070807456970215
447,10.0,6.2798004150390625
448,8.0,3.635319232940674
449,10.0,6.236388206481934
450,10.0,6.365652561187744
451,9.0,5.112705230712891
452,11.0,7.665050983428955
453,10.0,6.307497978210449
454,10.0,6.436938285827637
455,11.0,7.639032363891602
456,9.0,4.997566223144531
457,9.0,5.182421684265137
458,10.0,6.145409107208252
459,9.0,5.301989555358887
460,10.0,6.220582008361816
461,9.0,5.0132575035095215
462,9.0,5.002065658569336
463,9.0,5.2951836585998535
464,10.0,6.120397567749023
465,10.0,6.518904209136963
466,10.0,6.099514007568359
467,10.0,6.019264221191406
468,9.0,5.002604961395264
469,10.0,6.440362930297852
470,10.0,6.548847198486328
471,10.0,6.248510360717773
472,10.0,6.214625358581543
473,8.0,3.8152196407318115
474,10.0,6.492535591125488
475,8.0,3.881439208984375
476,10.0,6.362186431884766
477,9.0,4.986515998840332
478,10.0,6.376285552978516
479,26.0,8.559342384338379
480,9.0,5.155510425567627
481,10.0,6.58852481842041
482,9.0,5.2472825050354
483,8.0,3.9025087356567383
484,10.0,5.993695259094238
485,8.0,3.787199020385742
486,9.0,4.999235153198242
487,10.0,6.3365478515625
488,10.0,6.131228446960449
489,9.0,4.960133075714111
490,8.0,3.9766335487365723
491,9.0,4.977825164794922
492,15.0,7.653653144836426
493,10.0,6.4549126625061035
494,11.0,7.611344337463379
495,8.0,3.83071231842041
496,9.0,4.9103899002075195
497,10.0,6.199987411499023
498,10.0,5.854013919830322
499,8.0,3.6316723823547363
