episode,return,mean_trace_magnitude
0,47.0,0.27451205253601074
1,15.0,0.07695787400007248
2,17.0,0.18813887238502502
3,25.0,0.22996646165847778
4,11.0,0.18302865326404572
5,35.0,0.18983647227287292
6,51.0,0.10704593360424042
7,46.0,0.14830836653709412
8,28.0,0.26415732502937317
9,18.0,0.17648270726203918
10,15.0,0.21184825897216797
11,23.0,0.22290000319480896
12,22.0,0.2758045494556427
13,15.0,0.39229241013526917
14,28.0,0.27445074915885925
15,30.0,0.12456564605236053
16,17.0,0.1930660456418991
17,36.0,0.3306206464767456
18,25.0,0.3310900926589966
19,15.0,0.27920711040496826
20,13.0,0.2685440480709076
21,22.0,0.3025197386741638
22,12.0,0.41096633672714233
23,17.0,0.09959931671619415
24,37.0,0.11694340407848358
25,24.0,0.25519466400146484
26,21.0,0.08197981119155884
27,12.0,0.2452392280101776
28,14.0,0.2556537985801697
29,15.0,0.12119483947753906
30,22.0,0.5859599113464355
31,22.0,0.16984131932258606
32,9.0,0.34061482548713684
33,26.0,0.4075867831707001
34,42.0,0.7713189125061035
35,17.0,0.4041902422904968
36,14.0,0.35722047090530396
37,10.0,0.4967270493507385
38,20.0,0.19778241217136383
39,13.0,0.30638638138771057
40,19.0,0.32838407158851624
41,16.0,0.06851661950349808
42,15.0,0.5915731191635132
43,17.0,0.32591819763183594
44,14.0,0.5348432660102844
45,29.0,0.06443464010953903
46,24.0,0.0746849924325943
47,10.0,0.7345317602157593
48,24.0,0.11839090287685394
49,43.0,0.7317222356796265
50,15.0,0.15423087775707245
51,17.0,0.6915223598480225
52,12.0,0.03160184994339943
53,31.0,0.2960229814052582
54,18.0,0.03846108168363571
55,13.0,0.49270787835121155
56,14.0,0.40329891443252563
57,50.0,0.11711032688617706
58,14.0,0.388139009475708
59,13.0,0.400172621011734
60,21.0,1.0693025588989258
61,22.0,0.7369070053100586
62,26.0,0.469039648771286
63,8.0,0.6634292006492615
64,14.0,0.3572448790073395
65,33.0,0.4562351703643799
66,9.0,0.5686345100402832
67,9.0,0.8983117341995239
68,11.0,0.015628639608621597
69,40.0,0.0732560008764267
70,17.0,0.6932110786437988
71,20.0,0.7981703281402588
72,13.0,0.9513189196586609
73,10.0,1.2364360094070435
74,20.0,0.507756769657135
75,20.0,0.013063319027423859
76,10.0,1.0686601400375366
77,10.0,0.39814478158950806
78,12.0,0.8829017877578735
79,8.0,0.8038109540939331
80,9.0,0.6785361766815186
81,12.0,0.5707048773765564
82,11.0,0.4048379063606262
83,21.0,1.1550357341766357
84,10.0,0.893186092376709
85,14.0,0.883520781993866
86,13.0,0.7494958639144897
87,29.0,0.014570364728569984
88,25.0,0.019299298524856567
89,17.0,0.778401255607605
90,16.0,0.013940195553004742
91,22.0,0.6098200082778931
92,12.0,0.6346737146377563
93,38.0,0.01627149060368538
94,10.0,1.0061755180358887
95,23.0,0.9021953344345093
96,16.0,0.7942987680435181
97,8.0,0.9765969514846802
98,12.0,1.6643400192260742
99,49.0,0.008825554512441158
100,16.0,1.698678970336914
101,12.0,1.2484389543533325
102,12.0,1.0682628154754639
103,14.0,1.711917519569397
104,8.0,1.1508485078811646
105,14.0,1.2694358825683594
106,9.0,1.0813086032867432
107,15.0,2.297995090484619
108,11.0,1.0058155059814453
109,14.0,0.9180091619491577
110,16.0,1.897341251373291
111,10.0,2.04732608795166
112,15.0,1.8078773021697998
113,11.0,1.7255659103393555
114,8.0,1.387789011001587
115,38.0,4.041727542877197
116,8.0,1.5308953523635864
117,8.0,1.5092421770095825
118,10.0,2.454505443572998
119,9.0,2.1497879028320312
120,8.0,1.616039752960205
121,13.0,2.196366786956787
122,14.0,2.621272563934326
123,18.0,2.6854372024536133
124,11.0,2.2701404094696045
125,8.0,1.8167040348052979
126,16.0,2.908690929412842
127,9.0,2.3768579959869385
128,9.0,2.55627703666687
129,9.0,2.357834815979004
130,9.0,2.38783597946167
131,9.0,2.5329084396362305
132,8.0,1.9735184907913208
133,13.0,3.8890867233276367
134,10.0,3.4219093322753906
135,9.0,2.5773587226867676
136,9.0,2.7693114280700684
137,8.0,2.148122787475586
138,9.0,2.758596420288086
139,10.0,3.3556020259857178
140,9.0,2.813930034637451
141,9.0,2.726252555847168
142,9.0,2.952029228210449
143,10.0,3.5627262592315674
144,8.0,2.1458990573883057
145,13.0,4.3774895668029785
146,10.0,3.7274603843688965
147,10.0,3.7187392711639404
148,9.0,3.0899910926818848
149,15.0,0.0063067590817809105
150,9.0,2.9693171977996826
151,9.0,2.9634628295898438
152,10.0,3.9963455200195312
153,10.0,3.8786768913269043
154,8.0,2.3622758388519287
155,9.0,3.190115213394165
156,9.0,3.099381446838379
157,11.0,5.020848751068115
158,10.0,3.979011297225952
159,12.0,4.151830673217773
160,9.0,3.3494458198547363
161,11.0,5.172832012176514
162,10.0,4.011874198913574
163,8.0,2.62909197807312
164,9.0,3.4474294185638428
165,9.0,3.4120121002197266
166,8.0,2.547600269317627
167,9.0,3.4098925590515137
168,8.0,2.5216355323791504
169,10.0,4.078155517578125
170,8.0,2.6595964431762695
171,9.0,3.5645270347595215
172,10.0,4.56678581237793
173,9.0,3.4425361156463623
174,9.0,3.579749345779419
175,9.0,3.49737548828125
176,9.0,3.533987522125244
177,9.0,3.6462063789367676
178,9.0,3.4831080436706543
179,9.0,3.7753238677978516
180,10.0,4.50051212310791
181,9.0,3.6218411922454834
182,9.0,3.786532402038574
183,9.0,3.603039264678955
184,10.0,4.481195449829102
185,9.0,3.6532039642333984
186,9.0,3.7459590435028076
187,10.0,4.675566673278809
188,9.0,3.7525041103363037
189,10.0,4.8868303298950195
190,9.0,3.9455442428588867
191,11.0,3.72074556350708
192,9.0,3.792325973510742
193,10.0,4.789747714996338
194,10.0,4.536696434020996
195,9.0,3.538112163543701
196,10.0,4.835046768188477
197,8.0,2.8658995628356934
198,9.0,3.6930124759674072
199,9.0,3.7228386402130127
200,9.0,3.8712713718414307
201,9.0,3.7541582584381104
202,10.0,4.809068202972412
203,10.0,4.840167999267578
204,8.0,2.983469009399414
205,10.0,4.9453935623168945
206,9.0,3.906816005706787
207,9.0,3.8973522186279297
208,14.0,4.662267208099365
209,9.0,3.766118049621582
210,11.0,6.114169120788574
211,10.0,5.147113800048828
212,10.0,4.770473480224609
213,9.0,3.9705348014831543
214,10.0,4.606645584106445
215,10.0,4.756608963012695
216,10.0,5.151861667633057
217,10.0,4.62690544128418
218,9.0,3.727677345275879
219,10.0,4.719878196716309
220,9.0,3.9588327407836914
221,11.0,6.029360771179199
222,10.0,5.065765857696533
223,9.0,3.9586844444274902
224,10.0,4.749592304229736
225,9.0,3.863478660583496
226,9.0,3.8620734214782715
227,10.0,4.691617012023926
228,10.0,4.840907573699951
229,10.0,5.0011515617370605
230,8.0,2.9201130867004395
231,10.0,4.761898517608643
232,9.0,3.882486343383789
233,9.0,3.966917037963867
234,8.0,2.873643398284912
235,10.0,5.129547595977783
236,10.0,4.772636890411377
237,10.0,4.827216148376465
238,9.0,3.914560079574585
239,9.0,4.074975967407227
240,8.0,2.737546443939209
241,10.0,4.693765640258789
242,8.0,2.9560039043426514
243,9.0,4.077632427215576
244,8.0,2.9436259269714355
245,10.0,5.132517337799072
246,9.0,4.1180925369262695
247,10.0,5.055536270141602
248,8.0,3.0539183616638184
249,10.0,4.81649112701416
250,9.0,4.046875953674316
251,10.0,4.672712326049805
252,9.0,3.7335081100463867
253,10.0,4.808947563171387
254,8.0,2.9496097564697266
255,10.0,5.169005870819092
256,11.0,6.0594282150268555
257,9.0,4.085675239562988
258,9.0,3.824305534362793
259,10.0,5.119226455688477
260,9.0,4.004758834838867
261,9.0,3.8521440029144287
262,11.0,6.084201335906982
263,10.0,5.1544318199157715
