episode,return,mean_trace_magnitude
283,10.0,3.8049092292785645
284,10.0,6.241659164428711
285,10.0,6.18950080871582
286,9.0,5.232786655426025
287,9.0,4.907104969024658
288,9.0,4.700433731079102
289,10.0,6.406382083892822
290,10.0,6.351500988006592
291,9.0,4.898134231567383
292,9.0,4.909287452697754
293,9.0,5.238907814025879
294,8.0,3.8503024578094482
295,9.0,4.9217634201049805
296,9.0,5.024477481842041
297,10.0,6.621257781982422
298,9.0,5.052665710449219
299,10.0,6.253888130187988
300,10.0,6.303867340087891
301,10.0,6.179274559020996
302,9.0,5.116455554962158
303,10.0,6.630319595336914
304,10.0,5.991904258728027
305,9.0,5.059008598327637
306,18.0,6.193798065185547
307,9.0,5.335237503051758
308,8.0,3.8099074363708496
309,9.0,5.236969947814941
310,10.0,6.549672603607178
311,8.0,4.097934722900391
312,9.0,5.121278762817383
313,10.0,6.590597152709961
314,9.0,4.853734016418457
315,9.0,5.177183151245117
316,10.0,6.209395885467529
317,8.0,3.858675479888916
318,10.0,6.0472822189331055
319,9.0,4.929249286651611
320,9.0,5.321788787841797
321,9.0,4.959956169128418
322,9.0,5.091347694396973
323,10.0,6.27854061126709
324,10.0,6.45784854888916
325,10.0,6.707370758056641
326,9.0,4.973361492156982
327,8.0,3.695324420928955
328,10.0,6.118849277496338
329,8.0,3.790444850921631
330,9.0,5.138970375061035
331,10.0,6.2168378829956055
332,11.0,8.092199325561523
333,10.0,6.290262222290039
334,9.0,4.992039680480957
335,9.0,5.19593620300293
336,10.0,6.077873229980469
337,10.0,6.354970455169678
338,10.0,6.59716272354126
339,10.0,6.723085403442383
340,9.0,5.331861972808838
341,9.0,5.048960208892822
342,10.0,6.425712585449219
343,10.0,6.721146106719971
344,10.0,6.263066291809082
345,12.0,6.347601890563965
346,11.0,7.865799427032471
347,10.0,6.232120513916016
348,10.0,6.801238059997559
349,13.0,7.750725269317627
350,10.0,6.212192058563232
351,10.0,6.281645774841309
352,9.0,5.381283760070801
353,11.0,7.973322868347168
354,9.0,5.087305068969727
355,8.0,3.906024932861328
356,10.0,6.215243339538574
357,9.0,4.877718448638916
358,11.0,7.83978796005249
359,8.0,3.765338897705078
360,10.0,6.192216396331787
361,10.0,6.239068984985352
362,9.0,5.455013275146484
363,10.0,6.182605266571045
364,9.0,5.3678364753723145
365,9.0,5.211615085601807
366,10.0,6.276015281677246
367,9.0,4.897806644439697
368,9.0,5.143655776977539
369,10.0,6.530484199523926
370,11.0,7.938083648681641
371,8.0,3.8239307403564453
372,9.0,5.111955165863037
373,9.0,5.161839962005615
374,9.0,5.292480945587158
375,10.0,6.520177841186523
376,8.0,3.920691967010498
377,10.0,6.473025321960449
378,8.0,3.94523024559021
379,10.0,6.147235870361328
380,9.0,5.053886413574219
381,9.0,5.142364501953125
382,8.0,3.9221653938293457
383,10.0,6.522221565246582
384,9.0,5.195901870727539
385,9.0,5.080307960510254
386,8.0,3.750145435333252
387,9.0,5.044472694396973
388,10.0,6.481810569763184
389,10.0,6.255584716796875
390,8.0,4.02415657043457
391,9.0,5.04125452041626
392,8.0,4.008095741271973
393,11.0,8.091242790222168
394,9.0,5.169854640960693
395,9.0,5.257801532745361
396,8.0,3.7896018028259277
397,10.0,6.327709197998047
398,10.0,6.285567283630371
399,10.0,6.344047546386719
400,10.0,6.166553497314453
401,9.0,5.073524475097656
402,10.0,6.4735541343688965
403,10.0,6.279908180236816
404,10.0,6.483728408813477
405,9.0,5.267950057983398
406,9.0,4.812860488891602
407,10.0,6.31568717956543
408,9.0,5.242563247680664
409,9.0,5.0526580810546875
410,9.0,5.004733085632324
411,9.0,5.443038463592529
412,10.0,6.093833923339844
413,9.0,5.299412250518799
414,10.0,6.499420166015625
415,10.0,6.656281471252441
416,9.0,5.150797367095947
417,10.0,6.157519817352295
418,10.0,6.320757865905762
419,10.0,6.694977760314941
420,9.0,4.851189613342285
421,10.0,6.217737197875977
422,10.0,6.541166305541992
423,11.0,8.06493091583252
424,9.0,5.307847499847412
425,8.0,4.000477313995361
426,10.0,6.455944061279297
427,9.0,5.2866010665893555
428,10.0,6.413729667663574
429,12.0,6.132205009460449
430,9.0,4.875253677368164
431,10.0,6.282288074493408
432,10.0,6.191377639770508
433,10.0,6.552834987640381
434,8.0,3.6610968112945557
435,10.0,6.535440444946289
436,10.0,6.668361663818359
437,9.0,5.277317523956299
438,10.0,6.202054500579834
439,9.0,5.257601737976074
440,10.0,6.134588241577148
441,10.0,6.55977201461792
442,10.0,6.728906631469727
443,9.0,5.175372123718262
444,9.0,5.360215187072754
445,9.0,5.146470546722412
446,10.0,6.44488000869751
447,10.0,6.368644714355469
448,10.0,6.55825662612915
449,9.0,5.3108367919921875
450,8.0,3.9641268253326416
451,9.0,5.122305393218994
452,10.0,6.311960220336914
453,9.0,5.015278339385986
454,9.0,5.034244537353516
455,9.0,4.924111366271973
456,9.0,4.9627275466918945
457,9.0,5.284898281097412
458,10.0,6.213133811950684
459,9.0,5.085832595825195
460,9.0,5.088983535766602
461,9.0,5.1660003662109375
462,10.0,6.238916397094727
463,9.0,5.189925193786621
464,11.0,8.31755256652832
465,10.0,6.538882732391357
466,9.0,5.313714981079102
467,10.0,6.445090293884277
468,10.0,6.545672416687012
469,9.0,5.054522514343262
470,8.0,3.861231565475464
471,9.0,5.211395740509033
472,9.0,5.1500983238220215
473,8.0,3.9787731170654297
474,10.0,6.348913192749023
475,9.0,5.220913410186768
476,8.0,4.167936325073242
477,8.0,3.996858596801758
478,10.0,6.561219692230225
479,9.0,5.028088569641113
480,9.0,4.885989665985107
481,10.0,6.412232398986816
482,10.0,6.849480628967285
483,9.0,5.426299571990967
484,9.0,5.140644550323486
485,9.0,5.323910236358643
486,10.0,6.490225315093994
487,11.0,8.268181800842285
488,10.0,6.181483745574951
489,9.0,5.080523490905762
490,10.0,6.258069038391113
491,9.0,5.0227861404418945
492,9.0,5.406308650970459
493,10.0,6.75965690612793
494,10.0,6.505697250366211
495,9.0,5.32269811630249
496,8.0,3.8191893100738525
497,9.0,4.8047614097595215
498,10.0,6.258172988891602
499,11.0,8.17496109008789
